CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-23 00:00,m^3/s,1668.07000000013,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-24 00:00,m^3/s,1511.45249999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-25 00:00,m^3/s,1581.37999999995,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-26 00:00,m^3/s,1614.40499999988,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-27 00:00,m^3/s,1845.81999999991,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-28 00:00,m^3/s,1823.79250000024,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-29 00:00,m^3/s,1485.5925000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-30 00:00,m^3/s,1495.55999999966,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-05-31 00:00,m^3/s,1818.38500000011,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-01 00:00,m^3/s,1685.70750000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-02 00:00,m^3/s,1598.43750000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-03 00:00,m^3/s,1503.19249999975,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-04 00:00,m^3/s,1894.38499999981,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-05 00:00,m^3/s,2042.68750000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-06 00:00,m^3/s,1943.02749999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-07 00:00,m^3/s,1949.0675,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-08 00:00,m^3/s,1850.83000000014,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-09 00:00,m^3/s,1679.14500000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-10 00:00,m^3/s,1448.37250000012,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-11 00:00,m^3/s,1518.89999999976,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-12 00:00,m^3/s,1696.3850000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-13 00:00,m^3/s,1621.49749999982,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-14 00:00,m^3/s,1756.19750000013,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-15 00:00,m^3/s,1677.49249999995,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-16 00:00,m^3/s,1628.43750000023,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-17 00:00,m^3/s,1709.59499999963,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-18 00:00,m^3/s,1984.93000000012,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-19 00:00,m^3/s,1815.98000000014,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-20 00:00,m^3/s,1625.85999999983,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-21 00:00,m^3/s,1883.84999999993,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-22 00:00,m^3/s,1940.38499999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-23 00:00,m^3/s,1964.54500000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-24 00:00,m^3/s,1890.25750000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-25 00:00,m^3/s,1653.11250000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-26 00:00,m^3/s,1548.70500000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-27 00:00,m^3/s,1537.31499999975,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-28 00:00,m^3/s,1875.88749999988,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-29 00:00,m^3/s,1941.14000000013,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-06-30 00:00,m^3/s,1703.1775000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-01 00:00,m^3/s,1430.35000000015,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-02 00:00,m^3/s,1574.29249999966,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-03 00:00,m^3/s,1778.81500000023,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-04 00:00,m^3/s,1650.44749999973,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-05 00:00,m^3/s,1928.39500000007,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-06 00:00,m^3/s,1807.71499999997,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-07 00:00,m^3/s,1885.3,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-08 00:00,m^3/s,1838.57000000012,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-09 00:00,m^3/s,1755.80249999985,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-10 00:00,m^3/s,1929.06000000004,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-11 00:00,m^3/s,1844.12250000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-12 00:00,m^3/s,1859.60000000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-13 00:00,m^3/s,1761.92500000015,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-14 00:00,m^3/s,1629.85000000003,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-15 00:00,m^3/s,1542.21000000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-16 00:00,m^3/s,1681.90999999992,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-17 00:00,m^3/s,1720.23250000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-18 00:00,m^3/s,1562.50000000022,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-19 00:00,m^3/s,1323.49000000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-20 00:00,m^3/s,1262.63000000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-21 00:00,m^3/s,1200.62500000003,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-22 00:00,m^3/s,1214.22500000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-23 00:00,m^3/s,1106.13750000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-24 00:00,m^3/s,1049.22499999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-25 00:00,m^3/s,1393.65499999939,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-26 00:00,m^3/s,2035.28749999989,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-27 00:00,m^3/s,2133.28750000006,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-28 00:00,m^3/s,1972.47250000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-29 00:00,m^3/s,1812.03500000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-30 00:00,m^3/s,1913.5824999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-07-31 00:00,m^3/s,2136.30749999994,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-01 00:00,m^3/s,2171.7925000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-02 00:00,m^3/s,1999.28500000022,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-03 00:00,m^3/s,1682.52750000024,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-04 00:00,m^3/s,1377.26500000017,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-05 00:00,m^3/s,1204.08250000007,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-06 00:00,m^3/s,1077.39500000011,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-07 00:00,m^3/s,949.472500000056,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-08 00:00,m^3/s,893.884999999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-09 00:00,m^3/s,896.660000000032,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-10 00:00,m^3/s,828.122500000066,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-11 00:00,m^3/s,752.455000000032,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-12 00:00,m^3/s,706.149999999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-13 00:00,m^3/s,837.454999999768,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-14 00:00,m^3/s,1067.65000000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-15 00:00,m^3/s,1021.99250000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-16 00:00,m^3/s,909.505000000077,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-17 00:00,m^3/s,808.175000000041,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-18 00:00,m^3/s,814.114999999929,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-19 00:00,m^3/s,839.26250000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-20 00:00,m^3/s,761.725000000024,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-21 00:00,m^3/s,727.29999999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-22 00:00,m^3/s,876.109999999771,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-23 00:00,m^3/s,1219.96249999971,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-24 00:00,m^3/s,1496.33750000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-25 00:00,m^3/s,1357.26000000018,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-26 00:00,m^3/s,1132.03500000013,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-27 00:00,m^3/s,958.022500000066,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-28 00:00,m^3/s,979.102499999916,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-29 00:00,m^3/s,983.565000000133,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-30 00:00,m^3/s,1103.08749999976,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-08-31 00:00,m^3/s,1277.32250000015,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-01 00:00,m^3/s,1059.09750000015,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-02 00:00,m^3/s,877.065000000093,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-03 00:00,m^3/s,887.5549999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-04 00:00,m^3/s,914.272500000024,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-05 00:00,m^3/s,971.327499999993,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-06 00:00,m^3/s,1035.28999999973,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-07 00:00,m^3/s,1229.6875000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-08 00:00,m^3/s,1123.31750000004,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-09 00:00,m^3/s,1024.74250000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-10 00:00,m^3/s,919.737500000068,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-11 00:00,m^3/s,817.550000000063,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-12 00:00,m^3/s,735.737500000045,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-13 00:00,m^3/s,693.80000000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-14 00:00,m^3/s,665.237500000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-15 00:00,m^3/s,653.049999999994,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-16 00:00,m^3/s,649.862499999995,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-17 00:00,m^3/s,660.137499999968,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-18 00:00,m^3/s,671.000000000042,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-19 00:00,m^3/s,629.887499999982,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-20 00:00,m^3/s,818.612499999884,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-21 00:00,m^3/s,869.682500000081,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-22 00:00,m^3/s,766.540000000054,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-23 00:00,m^3/s,845.75499999964,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-24 00:00,m^3/s,1212.48000000003,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-25 00:00,m^3/s,1120.61750000015,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-26 00:00,m^3/s,924.385000000108,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-27 00:00,m^3/s,806.194999999993,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-28 00:00,m^3/s,814.510000000034,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-29 00:00,m^3/s,765.617499999952,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-09-30 00:00,m^3/s,794.119999999859,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-01 00:00,m^3/s,927.542500000036,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-02 00:00,m^3/s,839.662500000088,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-03 00:00,m^3/s,736.43500000004,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-04 00:00,m^3/s,713.487499999834,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-05 00:00,m^3/s,888.602500000024,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-06 00:00,m^3/s,800.715000000082,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-07 00:00,m^3/s,756.254999999736,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-08 00:00,m^3/s,1054.1049999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-09 00:00,m^3/s,1270.70999999996,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-10 00:00,m^3/s,1247.45249999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-11 00:00,m^3/s,1238.4700000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-12 00:00,m^3/s,1079.43000000011,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-13 00:00,m^3/s,1113.78249999995,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-14 00:00,m^3/s,1052.27250000019,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-15 00:00,m^3/s,837.705000000054,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-16 00:00,m^3/s,1075.62749999975,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-17 00:00,m^3/s,1161.29500000019,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-18 00:00,m^3/s,955.852499999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-19 00:00,m^3/s,908.382500000133,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-20 00:00,m^3/s,751.870000000061,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-21 00:00,m^3/s,694.674999999956,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-22 00:00,m^3/s,904.744999999778,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-23 00:00,m^3/s,1182.85250000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-24 00:00,m^3/s,1090.5925000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-25 00:00,m^3/s,937.267500000139,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-26 00:00,m^3/s,768.12750000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-27 00:00,m^3/s,684.219999999896,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-28 00:00,m^3/s,850.917499999912,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-29 00:00,m^3/s,943.43250000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-30 00:00,m^3/s,805.752500000082,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-10-31 00:00,m^3/s,704.147500000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-01 00:00,m^3/s,814.709999999881,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-02 00:00,m^3/s,1034.98499999997,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-03 00:00,m^3/s,950.097500000159,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-04 00:00,m^3/s,806.639999999947,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-05 00:00,m^3/s,860.895000000049,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-06 00:00,m^3/s,877.107499999843,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-07 00:00,m^3/s,1021.42500000003,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-08 00:00,m^3/s,949.150000000112,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-09 00:00,m^3/s,906.247499999812,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-10 00:00,m^3/s,1053.69750000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-11 00:00,m^3/s,1168.83249999987,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-12 00:00,m^3/s,1221.79250000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-13 00:00,m^3/s,1271.14999999995,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-14 00:00,m^3/s,1241.05000000014,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-15 00:00,m^3/s,1300.23000000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-16 00:00,m^3/s,1144.14249999988,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-17 00:00,m^3/s,1339.69250000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-18 00:00,m^3/s,1235.07500000011,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-19 00:00,m^3/s,1123.29000000007,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-20 00:00,m^3/s,1011.15750000011,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-21 00:00,m^3/s,871.425000000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-22 00:00,m^3/s,816.265000000092,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-23 00:00,m^3/s,704.417500000032,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-24 00:00,m^3/s,704.147499999936,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-25 00:00,m^3/s,770.005000000008,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-26 00:00,m^3/s,1094.98499999954,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-27 00:00,m^3/s,1315.20750000026,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-28 00:00,m^3/s,1209.54499999977,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-29 00:00,m^3/s,1387.07750000021,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-11-30 00:00,m^3/s,1094.6900000002,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-01 00:00,m^3/s,883.50500000001,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-02 00:00,m^3/s,971.5374999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-03 00:00,m^3/s,1030.86500000009,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-04 00:00,m^3/s,878.08250000011,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-05 00:00,m^3/s,751.172500000052,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-06 00:00,m^3/s,678.200000000052,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-07 00:00,m^3/s,618.625000000012,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-08 00:00,m^3/s,633.074999999996,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-09 00:00,m^3/s,681.999999999664,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-10 00:00,m^3/s,1034.29500000005,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-11 00:00,m^3/s,897.382500000144,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-12 00:00,m^3/s,729.45500000007,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-13 00:00,m^3/s,644.200000000045,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-14 00:00,m^3/s,586.537500000032,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-15 00:00,m^3/s,540.850000000023,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-16 00:00,m^3/s,506.625000000018,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-17 00:00,m^3/s,486.200000000014,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-18 00:00,m^3/s,465.399999999987,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-19 00:00,m^3/s,505.74999999998,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-20 00:00,m^3/s,540.212499999966,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-21 00:00,m^3/s,536.937500000064,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-22 00:00,m^3/s,457.600000000033,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-23 00:00,m^3/s,418.440000000019,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-24 00:00,m^3/s,394.080000000016,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-25 00:00,m^3/s,379.639999999999,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-26 00:00,m^3/s,377.929999999996,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-27 00:00,m^3/s,391.589999999924,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-28 00:00,m^3/s,477.519999999976,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-29 00:00,m^3/s,530.399999999965,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-30 00:00,m^3/s,571.2375,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2020-12-31 00:00,m^3/s,682.427499999636,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2021-01-01 00:00,m^3/s,1048.61750000012,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2021-01-02 00:00,m^3/s,828.607500000145,Preliminar
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2021-01-03 00:00,m^3/s,718.29999999998,Preliminar
